Q794626	P54	Q1133475	Aílton do Nascimento Correia	Guarani Futebol Clube	occurUntil	2004
Q811076	P1082	757	Batňovice		occurUntil	1980
Q2423	P17	Q159	Yaroslavl	Russia	occurSince	1991
Q924114	P4080	52	Teplá		occurUntil	1930
Q48933	P1082	1874	Oliver County		occurSince	2013
Q1334037	P1087	2688	Eltaj Safarli		occurUntil	2016
Q134430	P166	Q823422	Snow White and the Seven Dwarfs	National Film Registry	occurUntil	1989
Q664157	P1087	2383	Igor Glek		occurUntil	2016
Q246225	P1082	465	Trnava		occurSince	1869
Q1165305	P166	Q1542205	Eye of the Tiger	Grammy Award for Best Rock Performance by a Duo or Group with Vocal	occurSince	1982
Q950351	P54	Q170703	Ezequiel González	Boca Juniors	occurUntil	2003
Q503878	P1082	2471	Offenau		occurUntil	1997
Q515979	P1087	2563	András Flumbort		occurSince	2011
Q556169	P54	Q9653	Jason Brown	Ipswich Town F.C.	occurUntil	2013
Q381443	P166	Q1769872	Tarjei Vesaas	Norwegian Booksellers' Prize	occurUntil	1967
Q1055217	P1082	301	Horní Poříčí		occurSince	2014
Q489106	P1082	1397	Campbell County		occurUntil	2015
Q542985	P1087	2573	Róbert Ruck		occurSince	2013
Q1138625	P1411	Q378567	Poppoya	Japan Academy Prize for Picture of the Year	occurSince	2000
Q1109530	P1087	2303	Petra Movsesjanová		occurSince	2015
Q1025109	P1082	848	Lipnice nad Sázavou		occurUntil	1970
Q32859	P1082	128	Mažice		occurUntil	2017
Q832914	P1082	55	Fuentecantos		occurSince	2014
Q515979	P1087	2469	András Flumbort		occurSince	2014
Q886	P1411	Q7669613	The Simpsons	TCA Award for Outstanding Achievement in Comedy	occurSince	1991
Q461003	P1411	Q430910	Steven Moffat	Hugo Award for Best Dramatic Presentation, Short Form	occurUntil	2011
Q594937	P1082	767	Kojetice		occurUntil	2014
Q1232161	P1087	2456	Kiprian Berbatov		occurSince	2014
Q1027502	P54	Q1812121	Calum Elliot	Scotland national under-21 football team	occurUntil	2008
Q947095	P1087	2405	Jonathan Penrose		occurUntil	2015
Q541305	P1087	2204	Salomėja Zaksaitė		occurSince	2014
Q359118	P54	Q7156	Ernesto Valverde	FC Barcelona	occurUntil	1990
Q644750	P1087	2413	Alexey Khruschiov		occurSince	2015
Q1230086	P1082	2174	Bellvei		occurSince	2014
Q726187	P1087	2662	Zurab Azmaiparashvili		occurSince	2005
Q862541	P54	Q3873525	Jesper Hansen	Denmark national under-19 football team	occurSince	2003
Q590606	P1087	2359	Mary Ann Gomes		occurUntil	2014
Q330588	P4080	22	Útěchovičky		occurSince	2011
Q317382	P166	Q209896	Christer Fuglesang	honorary degree	occurUntil	2007
Q947095	P1087	2405	Jonathan Penrose		occurSince	2016
Q364327	P1087	2571	Ljubomir Ljubojević		occurSince	2017
Q533277	P1082	1898	Almonaster la Real		occurSince	2002
Q1232161	P1087	2456	Kiprian Berbatov		occurSince	2015
Q489828	P54	Q495929	Jo Woo-jin	South Korea national under-20 football team	occurSince	2006
Q262485	P1082	1577	Mühlenbach		occurSince	1994
Q251683	P54	Q18656	Ángel Di María	Manchester United F.C.	occurSince	2014
Q91265	P1087	2527	Ralf Appel		occurUntil	2015
Q346022	P1087	2538	József Pintér		occurUntil	2011
Q142	P463	Q656801	France	International Finance Corporation	occurSince	1956
Q507911	P1082	3045	Eslarn		occurSince	1970
Q36036	P17	Q36	Lviv	Poland	occurSince	1918
Q831114	P1087	2471	Gabor Kallai		occurUntil	2016
Q13622	P1082	2572	Eschelbronn		occurSince	2007
Q780608	P1082	2020	Campillo de Arenas		occurUntil	2006
Q970977	P1082	683	Rohle		occurSince	2017
Q363651	P1087	2471	Petr Velička		occurUntil	2012
Q45747	P1087	2783	Viswanathan Anand		occurUntil	2009
Q591705	P54	Q10467	Daniel Fragoso	FC Barcelona Atlètic	occurUntil	2006
Q13083	P1082	1452	Fogars de la Selva		occurSince	2016
Q352413	P1087	2620	Alexander Beliavsky		occurSince	2014
Q142525	P1082	680	Svatoslav		occurUntil	1880
Q1160387	P1087	2532	Daniel Cámpora		occurSince	2008
Q948185	P1082	1116	Doksy		occurUntil	1970
Q559040	P39	Q3044918	Jean-Yves Le Drian	member of the French National Assembly	occurUntil	1986
Q248082	P1082	206	Šimanov		occurUntil	1980
Q1228105	P1087	2233	Dirk Topolewski		occurSince	2013
Q823091	P1082	198	Bernardov		occurSince	2017
Q106669	P1411	Q900369	Claude Sautet	César Award for Best Original Screenplay or Adaptation	occurUntil	1993
Q1233541	P1082	88	Renau		occurUntil	2005
Q1146861	P1411	Q6500795	Cy Coleman	Laurence Olivier Award for Best New Musical	occurSince	1977
Q952910	P1082	670	Hosín		occurUntil	2001
Q519281	P1082	2217	Ballrechten-Dottingen		occurUntil	2007
Q529099	P1082	631	Weilen unter den Rinnen		occurUntil	2008
Q299493	P54	Q298217	Fabrizio Ravanelli	U.S. Avellino 1912	occurSince	1990
Q80455	P1082	1938	Birenbach		occurSince	2004
Q1291479	P1087	2238	Oksana Sarana-Hungeling		occurUntil	2016
Q362244	P54	Q190526	Dušan Veškovac	BSC Young Boys	occurUntil	2014
Q53666	P54	Q216459	Isael da Silva Barbosa	C.D. Nacional	occurSince	2012
Q785933	P54	Q1128631	Rob Hulse	Leeds United F.C.	occurSince	2005
Q513580	P54	Q223450	Ariza Makukula	Vitória S.C.	occurUntil	2000
Q385056	P1082	73	El Manzano		occurSince	2015
Q1152824	P1087	2628	Jon Ludvig Hammer		occurSince	2016
Q13833	P1082	1814	Sant Vicenç de Torelló		occurUntil	2001
Q63628	P39	Q3044918	Dominique Bussereau	member of the French National Assembly	occurSince	1993
Q557734	P1082	1277	Wain		occurUntil	1984
Q202693	P166	Q27170	Jo Nesbø	Glass Key award	occurUntil	1998
Q310318	P1411	Q1627408	David Strathairn	Satellite Award for Best Actor – Motion Picture	occurSince	2005
Q888889	P1082	347	Bobrůvka		occurSince	1921
Q80819	P1082	2825	Lauterstein		occurSince	1993
Q244763	P1082	52	Vazeilles-près-Saugues		occurSince	1990
Q494913	P54	Q309480	Dalian Atkinson	Al Ittihad FC	occurUntil	1999
Q949143	P54	Q464775	Franz Burgmeier	FC Thun	occurSince	2008
Q610602	P1087	2186	Niala Collazo Hidalgo-Gato		occurUntil	2017
Q508033	P54	Q23925713	Murat Akça	Turkey national under-18 football team	occurUntil	2008
Q736175	P1082	532	Bavory		occurUntil	1910
Q372858	P54	Q8466	Ciriaco Sforza	1. FC Kaiserslautern	occurUntil	2006
Q282028	P1082	1707	Seč		occurUntil	2001
Q589104	P54	Q211177	Christian Landu Landu	Viking FK	occurSince	2008
Q587935	P1082	2710	Monterrubio de la Serena		occurUntil	2009
Q738658	P1087	2509	Sipke Ernst		occurSince	2005
Q73957	P54	Q1202768	Jürgen Sundermann	Germany national under-23 football team	occurUntil	1962
Q59490	P54	Q2016992	Serge Gnabry	Germany national under-18 football team	occurSince	2012
Q5024	P54	Q495299	Abel Xavier	Galatasaray S.K.	occurUntil	2003
Q456893	P54	Q3328932	Marcelo Estigarribia	Paraguay national under-20 football team	occurSince	2007
Q275303	P1087	2446	Iweta Rajlich		occurUntil	2010
Q385056	P1082	76	El Manzano		occurSince	2010
Q818111	P54	Q19509	Benoît Costil	Stade Rennais F.C.	occurSince	2011
Q110101	P166	Q80061	Edward Calvin Kendall	Nobel Prize in Physiology or Medicine	occurUntil	1950
Q296837	P54	Q994811	Andreas Ivanschitz	FC Red Bull Salzburg	occurUntil	2006
Q959723	P54	Q19477	Nathan Doyle	Hull City A.F.C.	occurUntil	2010
Q197466	P1087	2467	Zhao Xue		occurUntil	2006
Q1048856	P1411	Q2110156	All in the Family	Primetime Emmy Award for Outstanding Comedy Series	occurSince	1977
Q67757	P1087	2295	Rudolf Teschner		occurSince	2012
Q348674	P54	Q1270152	Andreas Bjelland	Denmark national under-21 football team	occurUntil	2011
Q278777	P1087	2722	Peter Svidler		occurSince	2010
Q342406	P54	Q18741	Milenko Ačimovič	Tottenham Hotspur F.C.	occurSince	2002
Q350738	P54	Q132885	Alain Boghossian	Olympique de Marseille	occurSince	1991
Q874469	P54	Q316497	Chhunly Pagenburg	Germany national under-20 football team	occurSince	2005
Q672687	P54	Q19509	Marco Grassi	Stade Rennais F.C.	occurSince	1994
Q404977	P2046	75	Diseröd		occurSince	2010
Q1089322	P1082	159	Chudoslavice		occurSince	1970
Q525927	P54	Q19487	Andy Gray	Millwall F.C.	occurSince	1998
Q168011	P1352	84	Alexey Smirnov		occurUntil	2015
Q1145764	P166	Q15046323	Guiding Light	Daytime Emmy Award for Outstanding Drama Series Directing Team	occurUntil	1985
Q600755	P54	Q18723	Nigel Quashie	Queens Park Rangers F.C.	occurSince	1995
Q473184	P1087	2553	Valeri Filippov		occurUntil	2016
Q219000	P1087	2555	Zoltán Medvegy		occurSince	2012
Q1025172	P1082	1625	Janov		occurUntil	1869
Q758082	P1087	2460	Attila Czebe		occurUntil	2016
Q964867	P1082	150	Montealegre de Campos		occurSince	2006
Q933304	P1082	284	Staré Jesenčany		occurUntil	1950
Q777764	P1082	301	Louvois		occurSince	2013
Q1301073	P1082	139	Kaproun		occurSince	1910
Q538897	P54	Q9617	Ignasi Miquel	Arsenal F.C.	occurUntil	2014
Q309861	P166	Q628457	Jan Hendrik Oort	Balzan Prize	occurUntil	1984
Q433358	P1087	2521	Elina Danielian		occurSince	2011
Q685117	P1087	2440	Joseph Gallagher		occurSince	2016
Q310544	P54	Q10300	Viktor Onopko	Rayo Vallecano	occurSince	2002
Q513637	P1082	33	Arenzana de Arriba		occurUntil	2004
Q1232768	P1087	2706	Dmitry Andreikin		occurUntil	2013
Q1146861	P166	Q5305717	Cy Coleman	Drama Desk Award for Outstanding Music	occurSince	1978
Q23628	P166	Q838121	The Sopranos	Peabody Awards	occurSince	1999
Q686910	P54	Q2387559	Walter Schachner	FC Tirol Innsbruck	occurSince	1996
Q81048	P1082	2238	Michelfeld		occurSince	1973
Q732938	P1087	2555	Vladimir Potkin		occurSince	2005
Q282100	P54	Q170703	Carlos Marinelli	Boca Juniors	occurSince	2002
Q12685	P1082	841	Sant Jaume de Llierca		occurSince	2015
Q870425	P1082	310	Longueval-Barbonval		occurUntil	1975
Q688933	P54	Q476836	Néstor Clausen	Arsenal Fútbol Club	occurUntil	1998
Q605494	P54	Q136433	Antonio Tomás	PFC CSKA Sofia	occurUntil	2012
Q1122531	P54	Q19597	Matías Abelairas	Rangers F.C.	occurUntil	2011
Q138458	P1082	2265	Hackensack		occurSince	1850
Q693855	P54	Q6502565	Arnie Mausser	Fort Lauderdale Strikers	occurSince	1988
Q576742	P1352	79	Kalinikos Kreanga		occurSince	2015
Q435122	P1087	2104	Květa Eretová		occurSince	2017
Q983554	P1082	183	Murillo de Gállego		occurSince	2014
Q743326	P1082	2252	Tolox		occurSince	2002
Q942248	P54	Q2358861	Joe Lewis	England national under-19 association football team	occurSince	2005
Q527913	P1087	2325	Beata Kądziołka		occurSince	2014
Q711270	P54	Q430307	Zhang Chengdong	Liaoning F.C.	occurSince	2006
Q39240	P1082	695	Hochschulen		occurSince	2005
Q961878	P54	Q3873525	Thomas Delaney	Denmark national under-19 football team	occurUntil	2011
Q621708	P1082	68	Adobes		occurUntil	2004
Q60615	P54	Q126334	Marcos Roberto Pereira dos Santos	RC Strasbourg Alsace	occurSince	2008
Q615975	P1082	968	Skagway		occurSince	2010
Q440144	P1087	2435	Almira Skripchenko		occurUntil	2015
Q666151	P54	Q105844	Orhan Mustafi	Arminia Bielefeld	occurSince	2010
Q927889	P54	Q222861	Mark Švets	FC Flora Tallinn	occurUntil	1999
Q80502	P1082	2374	Elchesheim-Illingen		occurUntil	1964
Q1145764	P1411	Q5280672	Guiding Light	Directors Guild of America Award for Outstanding Directing – Daytime Serials	occurSince	2004
Q316805	P54	Q41420	Steffen Karl	Borussia Dortmund	occurSince	1990
Q1013035	P4080	50	Veleslavín		occurUntil	1890
Q1183416	P1082	351	Santovenia		occurSince	2005
Q355264	P1082	1502	Adelmannsfelden		occurUntil	1961
Q726187	P1087	2637	Zurab Azmaiparashvili		occurSince	2015
Q482971	P1087	2387	Ana Matnadze		occurUntil	2005
Q155388	P1087	2450	Sofia Polgar		occurSince	2017
Q619122	P1082	418	Alfafara		occurSince	2014
Q1042654	P54	Q6767	Costanzo Balleri	US Livorno 1915	occurUntil	1967
Q700352	P54	Q19516	Michael Klukowski	Lille OSC	occurSince	2000
Q946501	P54	Q167615	Krzysztof Król	CF Montréal	occurSince	2014
Q472811	P54	Q168397	Valentin Stănescu	Romania men's national association football team	occurSince	1947
Q456442	P1087	2525	Felipe El Debs		occurUntil	2013
Q108199	P1087	2360	Tatiana Melamed		occurUntil	2013
Q334430	P54	Q193481	David Lafata	AC Sparta Prague	occurSince	2013
Q913304	P1082	1151	Riudecanyes		occurSince	2015
Q633095	P1082	2374	Sant Pere de Riudebitlles		occurUntil	2015
Q486778	P1087	2751	Boris Gelfand		occurSince	2012
Q1083205	P1087	2080	Christina Lehmann		occurUntil	2016
Q64	P1082	1200	Berlin		occurSince	1250
Q741364	P1087	2490	Aleksandar Matanović		occurSince	2012
Q520870	P1082	945	Hiltenfingen		occurUntil	1925
Q547049	P1082	1218	Unteregg		occurSince	1987
Q99835	P1087	2443	Andreas Schenk		occurUntil	2001
Q484915	P1087	2566	Konstantin Maslak		occurSince	2016
Q651035	P54	Q631695	Mark Williams	Guizhou Renhe F.C.	occurUntil	2001
Q258909	P2196	333	Varga Katalin Secondary School		occurSince	1987
Q515176	P1082	1023	Weidenstetten		occurUntil	1974
Q172254	P1411	Q80061	Élie Metchnikoff	Nobel Prize in Physiology or Medicine	occurUntil	1907
Q512981	P1082	2508	Haines Borough		occurUntil	2010
Q36159	P1411	Q4835465	LeBron James	BET Award for Athlete of the Century	occurSince	2010
Q445013	P54	Q1464421	Martin Živný	Czech Republic national under-21 football team	occurSince	2002
Q142038	P54	Q38245	Radmilo Mihajlović	Eintracht Frankfurt	occurSince	1993
Q329501	P54	Q19604	Hassan Yebda	Portsmouth F.C.	occurSince	2009
Q375088	P54	Q192597	Ross Campbell	Hibernian F.C.	occurUntil	2009
Q789568	P1087	2659	Csaba Balogh		occurUntil	2015
Q725629	P1087	2470	Larry Evans		occurUntil	2008
Q583280	P1082	873	Uncastillo		occurUntil	2001
Q525731	P1087	2686	Ivan Cheparinov		occurUntil	2014
Q497758	P1082	93	Louvergny		occurUntil	1975
Q168943	P1087	2637	Zdenko Kožul		occurSince	2013
Q62042	P1082	949	Häg-Ehrsberg		occurUntil	1981
Q1164334	P1411	Q16146879	DR	International Emmy Award for best drama series	occurUntil	2008
Q77112	P1411	Q112243	David Foster	Academy Award for Best Original Song	occurSince	1986
Q219074	P1087	2455	Zoltán Varga		occurSince	2012
Q1056060	P1082	328	Hoštice		occurUntil	1930
Q375113	P1087	2301	Adriana Nikolova		occurUntil	2015
Q1145764	P1411	Q3019357	Guiding Light	Daytime Emmy Award for Outstanding Lead Actress in a Drama Series	occurSince	2003
Q652188	P54	Q189170	Hermes Neves Soares	Jagiellonia Białystok	occurSince	2008
Q862195	P1087	2151	Bill Hook		occurSince	2001
Q147495	P1087	2710	Wesley So		occurUntil	2013
Q184218	P54	Q1130849	Ryan Babel	Liverpool F.C.	occurSince	2007
Q968325	P1082	116	Horky		occurUntil	1991
Q359079	P54	Q208584	Olli Isoaho	Helsingin Jalkapalloklubi	occurUntil	1982
Q539125	P54	Q271574	Marius Lăcătuș	Real Oviedo	occurSince	1991
Q440996	P551	Q649	Marietta Shaginyan	Moscow	occurSince	1931
Q99199	P1087	2299	Ekaterina Borulya		occurUntil	2015
Q1265048	P54	Q842134	Dumitru Moraru	FC Sportul Studențesc București	occurUntil	1981
Q609555	P1082	20	Valacloche		occurSince	2001
Q432696	P1352	28	Melek Hu		occurSince	2015
Q75879	P1087	2290	Edith Keller-Herrmann		occurUntil	2016
Q736911	P1087	2310	Anna Akhsharumova		occurUntil	2015
Q67772	P1087	2518	Eric Lobron		occurSince	2016
Q484932	P1087	2498	William Watson		occurUntil	2014
Q81038	P1082	3669	Mainhardt		occurSince	1963
Q436695	P1087	2315	Kateřina Němcová		occurSince	2011
Q246268	P1082	293	Radošov		occurSince	1910
Q466739	P54	Q646088	Marius Hiller	Club Atletico All Boys	occurUntil	1925
Q893267	P54	Q54988	Vadim Boreț	FC Baku	occurSince	2008
Q455323	P166	Q1769872	Bjørg Vik	Norwegian Booksellers' Prize	occurUntil	1988
Q1009009	P1082	927	Nová Role		occurSince	1880
Q627186	P1087	2375	Román Hernández Onna		occurSince	2016
Q1233513	P1082	341	La Pobla de Massaluca		occurUntil	2015
Q718236	P1087	2588	Aleksander Delchev		occurSince	2016
Q202768	P527	Q102496	Diocese of Saint-Jean-Longueuil	parish	occurSince	2003
Q322333	P54	Q314851	Thorsten Kirschbaum	Germany national under-21 football team	occurUntil	2008
Q86709	P1087	2543	Matthias Wahls		occurSince	2015
Q165960	P1082	337	Lukov		occurUntil	1980
Q216195	P166	Q6175526	Tom Wolfe	Jefferson Lecture	occurUntil	2006
Q574223	P1082	372	Obergröningen		occurSince	1978
Q968844	P2962	Q752119	Romain Édouard	International Master	occurSince	2007
Q119383	P1087	2190	Petra Feibert		occurSince	2012
Q82655	P1087	2439	Anna Ushenina		occurSince	2012
Q1056376	P1411	Q900385	Carmen	César Award for Best Costume Design	occurUntil	1985
Q585510	P1082	284	El Campo de Peñaranda		occurSince	2014
Q569028	P54	Q19612	Leon Cort	Preston North End F.C.	occurSince	2010
Q840499	P1082	454	Crançot		occurUntil	1982
Q932974	P54	Q136433	Stoycho Stoilov	PFC CSKA Sofia	occurSince	1994
Q487113	P1087	2481	Aryam Abreu Delgado		occurSince	2011
Q76357	P166	Q118404	Jürgen Habermas	Geschwister-Scholl-Preis	occurUntil	1985
Q762728	P1082	685	Magnanville		occurSince	1968
Q276818	P1087	2431	Jacob Aagaard		occurUntil	2004
Q461505	P54	Q185163	Ederson Honorato Campos	OGC Nice	occurUntil	2008
Q694140	P1411	Q103916	Michael Clayton	Academy Award for Best Actor	occurSince	2007
Q630491	P1087	2550	Yuri Gonzalez Vidal		occurUntil	2015
Q726187	P1087	2637	Zurab Azmaiparashvili		occurSince	2015
Q833604	P1082	59	Fuentelsaz de Soria		occurUntil	2013
Q450900	P1087	2455	Nino Khurtsidze		occurSince	2002
Q955430	P54	Q1422	Felice Piccolo	Juventus FC	occurUntil	2003
Q46248	P1411	Q266012	Terry Pratchett	Nebula Award for Best Novel	occurSince	2005
Q1251635	P4080	265	Doubí		occurUntil	1991
Q1159157	P54	Q11492669	Dan Sahlin	AaB Fodbold	occurUntil	2000
Q315471	P54	Q8701	Santiago Solari	Atlético de Madrid	occurUntil	2000
Q317785	P54	Q181930	Pascal Ojigwe	Nigeria men's national football team	occurUntil	2002
Q393578	P1082	298	Železné		occurUntil	1910
Q1228105	P1087	2251	Dirk Topolewski		occurUntil	2015
Q219854	P2656	125	Philippines men's national association football team		occurSince	2016
Q12356	P1082	213	Vallfogona de Ripollès		occurSince	2003
Q110101	P1411	Q80061	Edward Calvin Kendall	Nobel Prize in Physiology or Medicine	occurSince	1941
Q363214	P1087	2478	Ilija Balinow		occurSince	2015
Q44873	P1082	769	Molinaseca		occurSince	2002
Q780334	P1087	2614	Vladimir Belov		occurSince	2016
Q594937	P1082	622	Kojetice		occurUntil	1950
Q179794	P1087	2463	Guðmundur Sigurjónsson		occurSince	2003
Q82169	P1082	2106	Reichartshausen		occurUntil	2014
Q1075157	P1082	397	Chleny		occurUntil	1890
Q1046009	P166	Q1948730	Talgat Bigeldinov	Gold Star medal	occurSince	1944
Q80477	P1082	2455	Bad Rippoldsau-Schapbach		occurSince	1986
Q675802	P54	Q1450557	Kuami Agboh	France national under-18 association football team	occurSince	1994
Q484766	P54	Q18656	Tomasz Kuszczak	Manchester United F.C.	occurSince	2006
Q1286572	P54	Q8466	Ismaël Bouzid	1. FC Kaiserslautern	occurSince	2006
Q984505	P1082	239	Puente la Reina de Jaca		occurUntil	2005
Q357087	P1087	2431	Harmen Jonkman		occurUntil	2003
Q502947	P4080	1144	Pressath		occurSince	1987
Q75879	P1087	2290	Edith Keller-Herrmann		occurUntil	2002
Q391094	P39	Q30524718	Roger Gale	member of the 56th Parliament of the United Kingdom	occurUntil	2017
Q465579	P1087	2315	Laura Rogule		occurSince	2012
Q348037	P1087	2386	Mark Taimanov		occurSince	2013
Q649950	P1087	2472	Renier González		occurSince	2012
Q928275	P1082	601	Chrustenice		occurSince	1991
Q1159694	P54	Q3873569	Massimo Brambati	Italy national under-23 football team	occurUntil	1988
Q322888	P1087	2152	Gert Jan Timmerman		occurSince	2016
Q954734	P54	Q215302	Tuomo Könönen	Odds BK	occurUntil	2008
Q49807	P54	Q192253	Jakub Sylvestr	ŠK Slovan Bratislava	occurSince	2007
Q31981	P54	Q303033	David Alaba	Austria national under-21 football team	occurUntil	2010
Q554111	P1352	51	Gao Ning		occurUntil	2017
Q723915	P54	Q193481	Tomáš Zápotočný	AC Sparta Prague	occurUntil	2013
Q1152824	P1087	2651	Jon Ludvig Hammer		occurSince	2015
Q132190	P1087	2164	Arianne Caoili		occurSince	2015
Q77112	P1411	Q904528	David Foster	Grammy Award for Album of the Year	occurSince	1991
Q179794	P1087	2463	Guðmundur Sigurjónsson		occurSince	2012
Q312042	P54	Q19446	David Dunn	Blackburn Rovers F.C.	occurSince	1998
Q555595	P54	Q187326	Mixu Paatelainen	Aberdeen F.C.	occurUntil	1994
Q975013	P1082	498	Casillas de Coria		occurUntil	2004
Q350982	P54	Q18659	Miguel Pérez Cuesta	Swansea City A.F.C.	occurUntil	2015
Q11257	P1082	852	Cabanes		occurUntil	2004
Q534007	P1082	520	Maspujols		occurUntil	2005
Q375427	P54	Q1024264	Cristiano Pereira de Souza	Clube de Regatas Brasil	occurSince	2013
Q108986	P54	Q4512	Soufian Benyamina	VfB Stuttgart	occurUntil	2013
Q346022	P1087	2540	József Pintér		occurSince	2012
Q75879	P1087	2290	Edith Keller-Herrmann		occurSince	2013
Q787628	P54	Q12308	Rajko Lekić	Xerez C.D.	occurUntil	2006
Q81143	P1082	3177	Fluorn-Winzeln		occurSince	1991
Q1185034	P1082	200	Velký Rybník		occurSince	1961
Q527913	P1087	2359	Beata Kądziołka		occurSince	2006
Q634254	P1082	24	Anquela del Pedregal		occurUntil	2010
Q12669	P1082	72	Esterri de Cardós		occurSince	2008
Q108199	P1087	2318	Tatiana Melamed		occurSince	2016
Q23628	P1411	Q1285504	The Sopranos	Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series	occurSince	2004
Q124141	P131	Q1999970	Kientzheim	Upper Alsace	occurUntil	1920
Q94532	P1082	367	Vepřová		occurUntil	1991
Q1170293	P1087	2381	Vladimir Raičević		occurSince	2013
Q69958	P1087	2458	Roman Slobodjan		occurUntil	2017
Q517854	P1087	2531	Valery Popov		occurSince	2008
Q983786	P54	Q186276	Ignas Dedura	Lithuania men's national football team	occurSince	1997
